id,stage,question_id,person_id,rank
2425,2,17,159,important
2426,2,301,159,vimportant
2427,2,153,159,important
2428,2,238,159,important
2429,2,95,159,vimportant
2430,2,139,159,vimportant
2431,2,47,159,vimportant
2432,2,200,159,vimportant
2433,2,52,159,important
2434,2,384,159,vimportant
2435,2,88,159,vimportant
2436,2,213,159,vimportant
2437,2,318,159,vimportant
2438,2,83,159,vimportant
2439,2,25,159,important
2440,2,283,159,vimportant
2441,1,105,121,important
2442,1,191,121,important
2443,1,341,121,important
2444,1,54,121,important
2445,1,115,121,vunimportant
2446,1,83,121,indifferent
2447,1,50,121,indifferent
2448,1,204,121,important
2449,1,206,121,vimportant
2450,1,377,121,vimportant
2451,1,394,121,indifferent
2452,1,286,121,unimportant
2453,1,178,121,indifferent
2454,1,132,121,vunimportant
2455,1,168,121,indifferent
2456,1,196,121,vimportant
2457,1,195,121,indifferent
2458,1,142,121,vimportant
2459,1,317,121,indifferent
2460,1,207,121,indifferent
2461,2,26,121,unimportant
2462,2,1,121,important
2463,2,147,121,vimportant
2464,2,221,121,important
2465,2,392,121,important
2466,2,36,121,indifferent
2467,2,230,121,indifferent
2468,2,93,121,indifferent
2469,2,364,121,important
2470,2,386,121,vunimportant
2471,2,329,121,vimportant
2472,2,136,121,indifferent
2473,2,126,121,important
2474,2,217,121,important
2475,2,342,121,vunimportant
2476,2,228,121,vunimportant
2477,2,166,121,unimportant
2478,2,27,121,important
2479,2,183,121,vimportant
2480,2,80,121,indifferent
2481,1,339,78,vimportant
2482,1,386,78,vimportant
2483,1,104,78,important
2484,1,256,78,important
2485,1,257,78,important
2486,1,41,78,vimportant
2487,1,397,78,vimportant
2488,1,18,78,vimportant
2489,1,20,78,indifferent
2490,1,380,78,vimportant
2491,1,70,78,indifferent
2492,1,374,78,important
2493,1,63,78,vimportant
2494,1,24,78,important
2495,1,19,78,vimportant
2496,1,55,78,indifferent
2497,1,329,78,important
2498,1,307,78,important
2499,1,262,78,important
2500,1,4,78,vimportant
2501,2,32,78,indifferent
2502,2,291,78,indifferent
2503,2,31,78,vimportant
2504,2,261,78,important
2505,2,377,78,indifferent
2506,2,69,78,vimportant
2507,2,177,78,important
2508,2,159,78,vimportant
2509,2,328,78,vimportant
2510,2,183,78,vimportant
2511,2,288,78,important
2512,2,44,78,vimportant
2513,2,224,78,indifferent
2514,2,396,78,indifferent
2515,2,274,78,important
2516,2,186,78,indifferent
2517,2,141,78,important
2518,2,113,78,vimportant
2519,2,269,78,vimportant
2520,2,253,78,important
2521,1,246,182,indifferent
2522,1,159,182,important
2523,1,398,182,indifferent
2524,1,384,182,important
2525,1,108,182,vimportant
2526,1,187,182,important
2527,1,279,182,vimportant
2528,1,322,182,indifferent
2529,1,58,182,vimportant
2530,1,248,182,vimportant
2531,1,142,182,important
2532,1,126,182,important
2533,1,238,182,indifferent
2534,1,139,182,vimportant
2535,1,18,182,vimportant
2536,1,391,182,important
2537,1,258,182,important
2538,1,311,182,vimportant
2539,1,325,182,important
2540,1,372,182,important
2541,2,307,182,indifferent
2542,2,319,182,vimportant
2543,2,112,182,vimportant
2544,2,137,182,vimportant
2545,2,253,182,important
2546,2,292,182,vimportant
2547,2,42,182,vimportant
2548,2,151,182,important
2549,2,387,182,important
2550,2,283,182,vimportant
2551,2,312,182,vimportant
2552,2,152,182,vimportant
2553,2,131,182,indifferent
2554,2,394,182,important
2555,2,352,182,indifferent
2556,2,316,182,important
2557,2,144,182,important
2558,2,125,182,vimportant
2559,2,116,182,important
2560,2,33,182,important
2561,1,251,85,important
2562,1,177,85,important
2563,1,66,85,vimportant
2564,1,240,85,vimportant
2565,1,160,85,indifferent
2566,1,282,85,unimportant
2567,1,137,85,indifferent
2568,1,148,85,important
2569,1,88,85,indifferent
2570,1,271,85,unimportant
2571,1,174,85,indifferent
2572,1,228,85,indifferent
2573,1,295,85,important
2574,1,132,85,vimportant
2575,1,105,85,important
2576,1,103,85,important
2577,1,221,85,important
2578,1,325,85,indifferent
2579,1,319,85,important
2580,1,83,85,important
2581,2,2,85,important
2582,2,225,85,important
2583,2,256,85,indifferent
2584,2,195,85,indifferent
2585,2,72,85,indifferent
2586,2,108,85,indifferent
2587,2,25,85,important
2588,2,151,85,important
2589,2,210,85,important
2590,2,115,85,important
2591,2,185,85,important
2592,2,370,85,important
2593,2,180,85,indifferent
2594,2,235,85,important
2595,2,13,85,important
2596,2,178,85,indifferent
2597,2,188,85,indifferent
2598,2,306,85,important
2599,2,69,85,important
2600,2,34,85,indifferent
2601,1,199,169,important
2602,1,78,169,unimportant
2603,1,19,169,vimportant
2604,1,10,169,vimportant
2605,1,165,169,vimportant
2606,1,9,169,unimportant
2607,1,128,169,vimportant
2608,1,12,169,vunimportant
2609,1,242,169,vimportant
2610,1,82,169,important
2611,1,256,169,important
2612,1,377,169,indifferent
2613,1,243,169,vimportant
2614,1,2,169,indifferent
2615,1,118,169,important
2616,1,142,169,vimportant
2617,1,292,169,important
2618,1,91,169,indifferent
2619,1,217,169,important
2620,1,122,169,vimportant
2621,2,192,169,important
2622,2,95,169,vimportant
2623,2,42,169,vimportant
2624,2,355,169,important
2625,2,40,169,indifferent
2626,2,365,169,indifferent
2627,2,268,169,indifferent
2628,2,213,169,unimportant
2629,2,396,169,dont_understand
2630,2,66,169,important
2631,2,146,169,indifferent
2632,2,223,169,important
2633,2,340,169,indifferent
2634,2,392,169,important
2635,2,338,169,indifferent
2636,2,25,169,indifferent
2637,2,301,169,vimportant
2638,2,77,169,important
2639,2,288,169,indifferent
2640,2,185,169,important
2641,1,15,55,indifferent
2642,1,148,55,unimportant
2643,1,107,55,indifferent
2644,1,238,55,indifferent
2645,1,76,55,vimportant
2646,1,270,55,important
2647,1,184,55,indifferent
2648,1,117,55,vimportant
2649,1,51,55,vimportant
2650,1,163,55,indifferent
2651,1,129,55,important
2652,1,378,55,indifferent
2653,1,180,55,important
2654,1,55,55,indifferent
2655,1,147,55,vimportant
2656,1,137,55,vimportant
2657,1,400,55,important
2658,1,26,55,important
2659,1,292,55,dont_understand
2660,1,177,55,important
2661,2,394,55,important
2662,2,118,55,dont_understand
2663,2,4,55,vimportant
2664,2,138,55,indifferent
2665,2,260,55,indifferent
2666,2,10,55,important
2667,2,35,55,dont_understand
2668,2,286,55,important
2669,2,122,55,dont_understand
2670,2,93,55,dont_understand
2671,2,152,55,vimportant
2672,2,179,55,vimportant
2673,2,372,55,dont_understand
2674,2,80,55,vimportant
2675,2,50,55,important
2676,2,178,55,dont_understand
2677,2,159,55,dont_understand
2678,2,352,55,unimportant
2679,2,201,55,important
2680,2,127,55,important
2681,1,25,106,important
2682,1,204,106,indifferent
2683,1,80,106,important
2684,1,273,106,important
2685,1,198,106,important
2686,1,5,106,important
2687,1,243,106,vimportant
2688,1,246,106,important
2689,1,173,106,important
2690,1,339,106,important
2691,1,91,106,important
2692,1,248,106,indifferent
2693,1,63,106,indifferent
2694,1,128,106,important
2695,1,106,106,important
2696,1,141,106,important
2697,1,165,106,vimportant
2698,1,103,106,important
2699,1,192,106,indifferent
2700,1,379,106,indifferent
2701,2,143,106,indifferent
2702,2,135,106,indifferent
2703,2,180,106,vimportant
2704,2,148,106,unimportant
2705,2,34,106,dont_understand
2706,2,132,106,indifferent
2707,2,123,106,indifferent
2708,2,36,106,important
2709,2,127,106,vimportant
2710,2,356,106,vimportant
2711,2,184,106,important
2712,2,288,106,important
2713,2,144,106,important
2714,2,354,106,dont_understand
2715,2,209,106,important
2716,2,282,106,indifferent
2717,2,108,106,important
2718,2,313,106,important
2719,2,382,106,important
2720,2,351,106,vimportant
2721,1,383,9,unimportant
2722,1,40,9,important
2723,1,182,9,important
2724,1,3,9,important
2725,1,105,9,important
2726,1,28,9,vimportant
2727,1,271,9,important
2728,1,27,9,important
2729,1,116,9,vimportant
2730,1,42,9,indifferent
2731,1,217,9,important
2732,1,67,9,indifferent
2733,1,191,9,important
2734,1,379,9,important
2735,1,221,9,indifferent
2736,1,81,9,vimportant
2737,1,279,9,important
2738,1,136,9,dont_understand
2739,1,400,9,unimportant
2740,1,268,9,unimportant
2741,2,112,9,important
2742,2,349,9,important
2743,2,151,9,important
2744,2,277,9,indifferent
2745,2,61,9,dont_understand
2746,2,125,9,vimportant
2747,2,356,9,important
2748,2,43,9,vimportant
2749,2,19,9,unimportant
2750,2,227,9,important
2751,2,89,9,important
2752,2,32,9,indifferent
2753,2,183,9,indifferent
2754,2,69,9,important
2755,2,123,9,important
2756,2,394,9,indifferent
2757,2,143,9,indifferent
2758,2,316,9,important
2759,2,166,9,unimportant
2760,2,10,9,indifferent
2761,1,372,79,important
2762,1,143,79,indifferent
2763,1,50,79,important
2764,1,268,79,indifferent
2765,1,125,79,important
2766,1,174,79,unimportant
2767,1,310,79,important
2768,1,179,79,vimportant
2769,1,216,79,vimportant
2770,1,226,79,important
2771,1,54,79,important
2772,1,19,79,unimportant
2773,1,180,79,unimportant
2774,1,53,79,indifferent
2775,1,302,79,unimportant
2776,1,211,79,vunimportant
2777,1,165,79,indifferent
2778,1,327,79,unimportant
2779,1,148,79,indifferent
2780,1,371,79,important
2781,2,31,79,important
2782,2,311,79,indifferent
2783,2,55,79,unimportant
2784,2,306,79,important
2785,2,134,79,important
2786,2,319,79,unimportant
2787,2,322,79,unimportant
2788,2,80,79,indifferent
2789,2,283,79,important
2790,2,378,79,indifferent
2791,2,277,79,indifferent
2792,2,69,79,important
2793,2,390,79,indifferent
2794,2,233,79,unimportant
2795,2,230,79,important
2796,2,397,79,indifferent
2797,2,304,79,indifferent
2798,2,57,79,unimportant
2799,2,291,79,important
2800,2,339,79,indifferent
2801,1,316,79,indifferent
2802,1,386,79,indifferent
2803,1,377,79,indifferent
2804,1,116,79,vimportant
2805,1,225,79,indifferent
2806,1,248,79,important
2807,1,185,79,important
2808,1,257,79,important
2809,1,397,79,important
2810,1,275,79,indifferent
2811,1,210,79,indifferent
2812,1,115,79,unimportant
2813,1,57,79,indifferent
2814,1,174,79,important
2815,1,72,79,indifferent
2816,1,81,79,vimportant
2817,1,28,79,important
2818,1,4,79,important
2819,1,23,79,important
2820,1,179,79,vimportant
2821,2,256,79,important
2822,2,351,79,vimportant
2823,2,370,79,important
2824,2,33,79,important
2825,2,12,79,indifferent
2826,2,292,79,important
2827,2,311,79,indifferent
2828,2,282,79,unimportant
2829,2,77,79,important
2830,2,150,79,important
2831,2,56,79,indifferent
2832,2,18,79,important
2833,2,14,79,indifferent
2834,2,183,79,important
2835,2,144,79,unimportant
2836,2,253,79,indifferent
2837,2,164,79,unimportant
2838,2,76,79,indifferent
2839,2,317,79,indifferent
2840,2,336,79,unimportant
2841,1,168,79,vimportant
2842,1,95,79,vimportant
2843,1,182,79,important
2844,1,31,79,vimportant
2845,1,391,79,important
2846,1,195,79,indifferent
2847,1,107,79,indifferent
2848,1,291,79,important
2849,1,14,79,indifferent
2850,1,370,79,important
2851,1,365,79,indifferent
2852,1,103,79,important
2853,1,113,79,important
2854,1,339,79,indifferent
2855,1,130,79,important
2856,1,144,79,unimportant
2857,1,171,79,vimportant
2858,1,233,79,unimportant
2859,1,43,79,important
2860,1,251,79,indifferent
2861,2,13,79,indifferent
2862,2,73,79,indifferent
2863,2,127,79,indifferent
2864,2,383,79,unimportant
2865,2,57,79,unimportant
2866,2,165,79,important
2867,2,148,79,indifferent
2868,2,263,79,indifferent
2869,2,157,79,indifferent
2870,2,131,79,indifferent
2871,2,90,79,indifferent
2872,2,9,79,indifferent
2873,2,19,79,unimportant
2874,2,56,79,unimportant
2875,2,286,79,indifferent
2876,2,49,79,unimportant
2877,2,35,79,indifferent
2878,2,137,79,indifferent
2879,2,385,79,important
2880,2,18,79,indifferent
2881,1,277,79,indifferent
2882,1,392,79,indifferent
2883,1,242,79,vimportant
2884,1,229,79,indifferent
2885,1,51,79,important
2886,1,50,79,important
2887,1,359,79,important
2888,1,226,79,important
2889,1,382,79,indifferent
2890,1,316,79,indifferent
2891,1,190,79,unimportant
2892,1,325,79,vunimportant
2893,1,63,79,indifferent
2894,1,328,79,important
2895,1,177,79,important
2896,1,280,79,important
2897,1,258,79,indifferent
2898,1,20,79,indifferent
2899,1,283,79,important
2900,1,164,79,indifferent
2901,2,336,79,indifferent
2902,2,101,79,unimportant
2903,2,76,79,indifferent
2904,2,43,79,indifferent
2905,2,338,79,indifferent
2906,2,187,79,important
2907,2,227,79,important
2908,2,156,79,indifferent
2909,2,148,79,indifferent
2910,2,296,79,indifferent
2911,2,78,79,indifferent
2912,2,216,79,vimportant
2913,2,354,79,indifferent
2914,2,374,79,indifferent
2915,2,228,79,unimportant
2916,2,7,79,important
2917,2,358,79,important
2918,2,6,79,important
2919,2,355,79,important
2920,2,327,79,unimportant
2921,1,186,133,indifferent
2922,1,248,133,indifferent
2923,1,2,133,vimportant
2924,1,358,133,important
2925,1,52,133,vimportant
2926,1,35,133,indifferent
2927,1,141,133,vimportant
2928,1,132,133,vimportant
2929,1,41,133,vimportant
2930,1,118,133,vimportant
2931,1,279,133,important
2932,1,27,133,important
2933,1,159,133,vimportant
2934,1,47,133,important
2935,1,328,133,vimportant
2936,1,391,133,vimportant
2937,1,107,133,indifferent
2938,1,125,133,important
2939,1,148,133,important
2940,1,224,133,important
2941,2,342,133,important
2942,2,31,133,vimportant
2943,2,177,133,important
2944,2,280,133,unimportant
2945,2,163,133,unimportant
2946,2,103,133,important
2947,2,185,133,important
2948,2,14,133,indifferent
2949,2,390,133,important
2950,2,172,133,important
2951,2,277,133,vimportant
2952,2,34,133,important
2953,2,92,133,vimportant
2954,2,117,133,indifferent
2955,2,213,133,unimportant
2956,2,245,133,important
2957,2,300,133,vimportant
2958,2,321,133,indifferent
2959,2,137,133,vimportant
2960,2,339,133,vimportant
2961,1,56,171,dont_understand
2962,1,374,171,important
2963,1,246,171,vimportant
2964,1,222,171,important
2965,1,173,171,important
2966,1,351,171,vimportant
2967,1,283,171,important
2968,1,387,171,dont_understand
2969,1,128,171,vimportant
2970,1,90,171,vimportant
2971,1,41,171,vimportant
2972,1,172,171,important
2973,1,152,171,vimportant
2974,1,144,171,important
2975,1,242,171,important
2976,1,217,171,vimportant
2977,1,327,171,vimportant
2978,1,316,171,important
2979,1,225,171,vimportant
2980,1,200,171,important
2981,2,226,171,vimportant
2982,2,223,171,important
2983,2,10,171,indifferent
2984,2,136,171,vimportant
2985,2,349,171,important
2986,2,380,171,indifferent
2987,2,180,171,indifferent
2988,2,47,171,dont_understand
2989,2,296,171,indifferent
2990,2,328,171,important
2991,2,155,171,important
2992,2,275,171,indifferent
2993,2,134,171,indifferent
2994,2,42,171,indifferent
2995,2,107,171,indifferent
2996,2,201,171,important
2997,2,15,171,dont_understand
2998,2,302,171,indifferent
2999,2,268,171,important
3000,2,159,171,indifferent
3001,1,82,84,important
3002,1,28,84,important
3003,1,26,84,vimportant
3004,1,25,84,vimportant
3005,1,310,84,vimportant
3006,1,391,84,vimportant
3007,1,33,84,vimportant
3008,1,358,84,unimportant
3009,1,312,84,vunimportant
3010,1,91,84,important
3011,1,165,84,vimportant
3012,1,31,84,indifferent
3013,1,136,84,important
3014,1,325,84,vunimportant
3015,1,262,84,indifferent
3016,1,106,84,indifferent
3017,1,306,84,vimportant
3018,1,104,84,important
3019,1,360,84,vunimportant
3020,1,118,84,important
3021,2,384,84,vimportant
3022,2,239,84,important
3023,2,233,84,vunimportant
3024,2,100,84,indifferent
3025,2,257,84,vimportant
3026,2,328,84,vimportant
3027,2,67,84,important
3028,2,331,84,vunimportant
3029,2,201,84,indifferent
3030,2,183,84,important
3031,2,354,84,important
3032,2,177,84,unimportant
3033,2,171,84,important
3034,2,317,84,important
3035,2,40,84,unimportant
3036,2,227,84,important
3037,2,12,84,important
3038,2,213,84,vimportant
3039,2,141,84,important
3040,2,60,84,vunimportant
3041,1,45,99,vimportant
3042,1,81,99,vimportant
3043,1,276,99,indifferent
3044,1,152,99,important
3045,1,300,99,vimportant
3046,1,131,99,vimportant
3047,1,56,99,important
3048,1,274,99,important
3049,1,103,99,important
3050,1,356,99,vimportant
3051,1,150,99,important
3052,1,155,99,vimportant
3053,1,341,99,vimportant
3054,1,386,99,important
3055,1,398,99,indifferent
3056,1,256,99,important
3057,1,355,99,unimportant
3058,1,243,99,important
3059,1,312,99,indifferent
3060,1,295,99,important
3061,2,88,99,important
3062,2,141,99,indifferent
3063,2,258,99,vimportant
3064,2,60,99,indifferent
3065,2,112,99,indifferent
3066,2,175,99,important
3067,2,279,99,important
3068,2,15,99,indifferent
3069,2,262,99,vimportant
3070,2,163,99,unimportant
3071,2,164,99,vimportant
3072,2,10,99,important
3073,2,324,99,dont_understand
3074,2,328,99,unimportant
3075,2,82,99,unimportant
3076,2,104,99,unimportant
3077,2,13,99,unimportant
3078,2,34,99,vimportant
3079,2,177,99,important
3080,2,129,99,vimportant
3081,1,238,58,indifferent
3082,1,136,58,vimportant
3083,1,311,58,vimportant
3084,1,196,58,important
3085,1,125,58,indifferent
3086,1,313,58,indifferent
3087,1,50,58,indifferent
3088,1,1,58,indifferent
3089,1,339,58,vunimportant
3090,1,399,58,indifferent
3091,1,31,58,indifferent
3092,1,226,58,important
3093,1,380,58,important
3094,1,381,58,indifferent
3095,1,349,58,indifferent
3096,1,54,58,indifferent
3097,1,228,58,vunimportant
3098,1,80,58,indifferent
3099,1,33,58,important
3100,1,291,58,vimportant
3101,2,385,58,important
3102,2,297,58,indifferent
3103,2,164,58,indifferent
3104,2,40,58,vunimportant
3105,2,77,58,important
3106,2,20,58,indifferent
3107,2,55,58,indifferent
3108,2,224,58,indifferent
3109,2,364,58,important
3110,2,396,58,indifferent
3111,2,179,58,indifferent
3112,2,29,58,indifferent
3113,2,222,58,vunimportant
3114,2,275,58,vunimportant
3115,2,159,58,indifferent
3116,2,240,58,indifferent
3117,2,27,58,vunimportant
3118,2,123,58,vunimportant
3119,2,12,58,vunimportant
3120,2,383,58,indifferent
3121,1,18,177,important
3122,1,66,177,indifferent
3123,1,173,177,unimportant
3124,1,185,177,vunimportant
3125,1,162,177,indifferent
3126,1,131,177,vunimportant
3127,1,317,177,indifferent
3128,1,175,177,unimportant
3129,1,152,177,unimportant
3130,1,251,177,vunimportant
3131,1,146,177,vunimportant
3132,1,137,177,vimportant
3133,1,364,177,indifferent
3134,1,195,177,indifferent
3135,1,296,177,vunimportant
3136,1,101,177,vunimportant
3137,1,20,177,vunimportant
3138,1,392,177,indifferent
3139,1,331,177,unimportant
3140,1,275,177,indifferent
3141,2,92,177,important
3142,2,283,177,vimportant
3143,2,310,177,indifferent
3144,2,144,177,unimportant
3145,2,60,177,unimportant
3146,2,207,177,important
3147,2,209,177,vimportant
3148,2,5,177,indifferent
3149,2,211,177,vunimportant
3150,2,221,177,vunimportant
3151,2,286,177,indifferent
3152,2,227,177,unimportant
3153,2,262,177,indifferent
3154,2,357,177,important
3155,2,93,177,important
3156,2,245,177,indifferent
3157,2,23,177,unimportant
3158,2,365,177,unimportant
3159,2,213,177,vunimportant
3160,2,19,177,unimportant
3161,1,113,27,indifferent
3162,1,269,27,indifferent
3163,1,311,27,indifferent
3164,1,101,27,unimportant
3165,1,328,27,important
3166,1,54,27,indifferent
3167,1,192,27,unimportant
3168,1,90,27,important
3169,1,130,27,indifferent
3170,1,302,27,important
3171,1,275,27,indifferent
3172,1,163,27,indifferent
3173,1,40,27,vimportant
3174,1,399,27,important
3175,1,355,27,important
3176,1,175,27,indifferent
3177,1,263,27,important
3178,1,303,27,indifferent
3179,1,171,27,vimportant
3180,1,45,27,important
3181,2,378,27,important
3182,2,174,27,important
3183,2,173,27,vimportant
3184,2,276,27,important
3185,2,251,27,important
3186,2,148,27,important
3187,2,364,27,important
3188,2,47,27,important
3189,2,282,27,indifferent
3190,2,18,27,important
3191,2,383,27,indifferent
3192,2,272,27,important
3193,2,360,27,vimportant
3194,2,136,27,important
3195,2,314,27,important
3196,2,19,27,important
3197,2,365,27,important
3198,2,379,27,important
3199,2,242,27,indifferent
3200,2,78,27,indifferent
3201,1,195,104,important
3202,1,143,104,important
3203,1,312,104,important
3204,1,260,104,indifferent
3205,1,391,104,important
3206,1,206,104,vimportant
3207,1,358,104,vimportant
3208,1,130,104,vimportant
3209,1,101,104,important
3210,1,144,104,important
3211,1,396,104,dont_understand
3212,1,103,104,indifferent
3213,1,156,104,vimportant
3214,1,31,104,vimportant
3215,1,173,104,important
3216,1,40,104,dont_understand
3217,1,184,104,dont_understand
3218,1,235,104,indifferent
3219,1,226,104,dont_understand
3220,1,24,104,important
3221,2,84,104,important
3222,2,15,104,important
3223,2,238,104,unimportant
3224,2,311,104,important
3225,2,225,104,important
3226,2,146,104,important
3227,2,275,104,dont_understand
3228,2,164,104,unimportant
3229,2,5,104,dont_understand
3230,2,147,104,indifferent
3231,2,282,104,important
3232,2,92,104,dont_understand
3233,2,185,104,dont_understand
3234,2,351,104,important
3235,2,32,104,important
3236,2,13,104,important
3237,2,271,104,important
3238,2,90,104,important
3239,2,52,104,important
3240,2,327,104,important
3241,1,229,153,important
3242,1,268,153,vimportant
3243,1,151,153,vimportant
3244,1,198,153,vimportant
3245,1,13,153,unimportant
3246,1,60,153,vimportant
3247,1,185,153,vunimportant
3248,1,387,153,vimportant
3249,1,228,153,vunimportant
3250,1,112,153,vimportant
3251,1,216,153,vimportant
3252,1,263,153,unimportant
3253,1,166,153,vunimportant
3254,1,240,153,vimportant
3255,1,258,153,vunimportant
3256,1,168,153,vimportant
3257,1,92,153,vimportant
3258,1,165,153,vunimportant
3259,1,80,153,vunimportant
3260,1,83,153,important
3261,2,226,153,vimportant
3262,2,132,153,vimportant
3263,2,173,153,vunimportant
3264,2,187,153,vunimportant
3265,2,270,153,vunimportant
3266,2,325,153,vimportant
3267,2,360,153,vunimportant
3268,2,70,153,unimportant
3269,2,122,153,vimportant
3270,2,72,153,vunimportant
3271,2,260,153,vunimportant
3272,2,319,153,vunimportant
3273,2,300,153,vunimportant
3274,2,378,153,vimportant
3275,2,321,153,vunimportant
3276,2,29,153,vunimportant
3277,2,12,153,vunimportant
3278,2,19,153,vunimportant
3279,2,331,153,vunimportant
3280,2,106,153,vimportant
3281,1,112,139,indifferent
3282,1,398,139,vimportant
3283,1,230,139,indifferent
3284,1,310,139,important
3285,1,357,139,vimportant
3286,1,329,139,dont_understand
3287,1,280,139,unimportant
3288,1,390,139,important
3289,1,248,139,unimportant
3290,1,43,139,indifferent
3291,1,292,139,dont_understand
3292,1,143,139,important
3293,1,182,139,vimportant
3294,1,18,139,indifferent
3295,1,257,139,important
3296,1,63,139,vimportant
3297,1,1,139,important
3298,1,116,139,unimportant
3299,1,20,139,important
3300,1,107,139,unimportant
3301,2,206,139,important
3302,2,282,139,indifferent
3303,2,198,139,vimportant
3304,2,261,139,important
3305,2,269,139,dont_understand
3306,2,157,139,vunimportant
3307,2,105,139,important
3308,2,229,139,indifferent
3309,2,14,139,important
3310,2,5,139,vimportant
3311,2,95,139,vimportant
3312,2,262,139,vimportant
3313,2,238,139,important
3314,2,378,139,vimportant
3315,2,47,139,vimportant
3316,2,291,139,vunimportant
3317,2,46,139,important
3318,2,104,139,vimportant
3319,2,115,139,important
3320,2,58,139,vunimportant
3321,1,53,144,important
3322,1,168,144,important
3323,1,44,144,vimportant
3324,1,95,144,important
3325,1,304,144,vimportant
3326,1,81,144,important
3327,1,269,144,indifferent
3328,1,303,144,vimportant
3329,1,105,144,vimportant
3330,1,359,144,dont_understand
3331,1,258,144,indifferent
3332,1,166,144,unimportant
3333,1,90,144,important
3334,1,63,144,indifferent
3335,1,397,144,vimportant
3336,1,399,144,vimportant
3337,1,211,144,unimportant
3338,1,392,144,important
3339,1,118,144,important
3340,1,396,144,vunimportant
3341,2,340,144,important
3342,2,184,144,indifferent
3343,2,288,144,vimportant
3344,2,257,144,important
3345,2,385,144,vimportant
3346,2,93,144,indifferent
3347,2,67,144,indifferent
3348,2,41,144,vimportant
3349,2,70,144,important
3350,2,2,144,vimportant
3351,2,230,144,vimportant
3352,2,325,144,important
3353,2,29,144,vimportant
3354,2,32,144,vimportant
3355,2,251,144,unimportant
3356,2,14,144,vimportant
3357,2,138,144,vimportant
3358,2,277,144,important
3359,2,148,144,important
3360,2,23,144,important
3361,1,23,120,important
3362,1,131,120,vunimportant
3363,1,275,120,vunimportant
3364,1,276,120,important
3365,1,387,120,important
3366,1,19,120,important
3367,1,321,120,important
3368,1,88,120,important
3369,1,206,120,important
3370,1,69,120,important
3371,1,304,120,important
3372,1,185,120,unimportant
3373,1,83,120,unimportant
3374,1,301,120,unimportant
3375,1,291,120,unimportant
3376,1,349,120,indifferent
3377,1,36,120,vunimportant
3378,1,40,120,vunimportant
3379,1,192,120,vunimportant
3380,1,72,120,important
3381,2,260,120,important
3382,2,303,120,indifferent
3383,2,390,120,vimportant
3384,2,99,120,vunimportant
3385,2,209,120,vunimportant
3386,2,25,120,vunimportant
3387,2,317,120,vunimportant
3388,2,49,120,unimportant
3389,2,90,120,unimportant
3390,2,325,120,vunimportant
3391,2,1,120,indifferent
3392,2,138,120,vunimportant
3393,2,297,120,vunimportant
3394,2,248,120,important
3395,2,201,120,indifferent
3396,2,47,120,important
3397,2,107,120,important
3398,2,150,120,vunimportant
3399,2,199,120,important
3400,2,35,120,vunimportant
3401,1,177,103,important
3402,1,45,103,vimportant
3403,1,46,103,vimportant
3404,1,211,103,vimportant
3405,1,33,103,vimportant
3406,1,313,103,important
3407,1,98,103,vimportant
3408,1,302,103,vimportant
3409,1,137,103,important
3410,1,329,103,important
3411,1,286,103,vimportant
3412,1,392,103,indifferent
3413,1,275,103,important
3414,1,163,103,vunimportant
3415,1,221,103,important
3416,1,104,103,indifferent
3417,1,172,103,important
3418,1,382,103,indifferent
3419,1,292,103,dont_understand
3420,1,30,103,indifferent
3421,2,139,103,indifferent
3422,2,279,103,indifferent
3423,2,288,103,indifferent
3424,2,92,103,indifferent
3425,2,141,103,indifferent
3426,2,355,103,indifferent
3427,2,325,103,indifferent
3428,2,319,103,indifferent
3429,2,25,103,important
3430,2,134,103,indifferent
3431,2,204,103,important
3432,2,341,103,important
3433,2,150,103,important
3434,2,213,103,important
3435,2,387,103,indifferent
3436,2,131,103,indifferent
3437,2,377,103,indifferent
3438,2,42,103,important
3439,2,200,103,indifferent
3440,2,261,103,important
3441,1,100,30,vimportant
3442,1,310,30,vimportant
3443,1,34,30,important
3444,1,138,30,indifferent
3445,1,19,30,important
3446,1,155,30,indifferent
3447,1,33,30,important
3448,1,112,30,vimportant
3449,1,81,30,vimportant
3450,1,210,30,vimportant
3451,1,195,30,indifferent
3452,1,128,30,indifferent
3453,1,307,30,unimportant
3454,1,26,30,vimportant
3455,1,342,30,vimportant
3456,1,354,30,vimportant
3457,1,325,30,vimportant
3458,1,174,30,indifferent
3459,1,14,30,indifferent
3460,1,260,30,vimportant
3461,2,84,30,vimportant
3462,2,4,30,unimportant
3463,2,177,30,important
3464,2,6,30,important
3465,2,3,30,vunimportant
3466,2,108,30,important
3467,2,184,30,unimportant
3468,2,326,30,vimportant
3469,2,175,30,indifferent
3470,2,50,30,indifferent
3471,2,318,30,vimportant
3472,2,172,30,indifferent
3473,2,91,30,vimportant
3474,2,2,30,important
3475,2,263,30,vimportant
3476,2,262,30,indifferent
3477,2,83,30,indifferent
3478,2,382,30,important
3479,2,336,30,vimportant
3480,2,32,30,vimportant
3481,1,299,26,indifferent
3482,1,260,26,important
3483,1,168,26,important
3484,1,339,26,indifferent
3485,1,126,26,indifferent
3486,1,307,26,unimportant
3487,1,150,26,indifferent
3488,1,67,26,indifferent
3489,1,163,26,indifferent
3490,1,90,26,important
3491,1,23,26,indifferent
3492,1,199,26,vimportant
3493,1,3,26,indifferent
3494,1,196,26,important
3495,1,10,26,important
